"State","District","Date","Year","Month","Avg_rainfall","Agency_name"
"Uttar Pradesh","Meerut","2023-04-22","2023","04","0.1453038647","NRSC VIC MODEL"
"Uttar Pradesh","Meerut","2023-04-23","2023","04","0.7531849299","NRSC VIC MODEL"
"Uttar Pradesh","Meerut","2023-04-25","2023","04","0.0078922088","NRSC VIC MODEL"
"Uttar Pradesh","Meerut","2023-04-24","2023","04","0.244948956","NRSC VIC MODEL"
"Uttar Pradesh","Meerut","2023-04-26","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Meerut","2023-04-27","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Mirzapur","2023-04-02","2023","04","0.1822791446","NRSC VIC MODEL"
"Uttar Pradesh","Mirzapur","2023-04-01","2023","04","3.3188689585","NRSC VIC MODEL"
"Uttar Pradesh","Mirzapur","2023-04-03","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Mirzapur","2023-04-05","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Mirzapur","2023-04-04","2023","04","0.0015336012","NRSC VIC MODEL"
"Uttar Pradesh","Mirzapur","2023-04-06","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Mirzapur","2023-04-07","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Mirzapur","2023-04-08","2023","04","0.0025695057","NRSC VIC MODEL"
"Uttar Pradesh","Mirzapur","2023-04-09","2023","04","0.1569364978","NRSC VIC MODEL"
"Uttar Pradesh","Mirzapur","2023-04-10","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Mirzapur","2023-04-11","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Mirzapur","2023-04-12","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Mirzapur","2023-04-13","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Mirzapur","2023-04-14","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Mirzapur","2023-04-15","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Mirzapur","2023-04-16","2023","04","0.20525233","NRSC VIC MODEL"
"Uttar Pradesh","Mirzapur","2023-04-17","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Mirzapur","2023-04-18","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Mirzapur","2023-04-19","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Mirzapur","2023-04-20","2023","04","0.0065399897","NRSC VIC MODEL"
"Uttar Pradesh","Mirzapur","2023-04-21","2023","04","0.5158300288","NRSC VIC MODEL"
"Uttar Pradesh","Mirzapur","2023-04-22","2023","04","0.9603170223","NRSC VIC MODEL"
"Uttar Pradesh","Mirzapur","2023-04-23","2023","04","0.4063430868","NRSC VIC MODEL"
"Uttar Pradesh","Mirzapur","2023-04-24","2023","04","2.1325388703","NRSC VIC MODEL"
"Uttar Pradesh","Mirzapur","2023-04-25","2023","04","3.9572608543","NRSC VIC MODEL"
"Uttar Pradesh","Mirzapur","2023-04-26","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Mirzapur","2023-04-27","2023","04","2.8140119399","NRSC VIC MODEL"
"Uttar Pradesh","Moradabad","2023-04-02","2023","04","0.2091115709","NRSC VIC MODEL"
"Uttar Pradesh","Moradabad","2023-04-01","2023","04","13.0246671816","NRSC VIC MODEL"
"Uttar Pradesh","Moradabad","2023-04-03","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Moradabad","2023-04-05","2023","04","0.0846752292","NRSC VIC MODEL"
"Uttar Pradesh","Moradabad","2023-04-04","2023","04","0.0627426276","NRSC VIC MODEL"
"Uttar Pradesh","Moradabad","2023-04-06","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Moradabad","2023-04-07","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Moradabad","2023-04-08","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Moradabad","2023-04-09","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Moradabad","2023-04-10","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Moradabad","2023-04-11","2023","04","1.30981E-5","NRSC VIC MODEL"
"Uttar Pradesh","Moradabad","2023-04-12","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Moradabad","2023-04-13","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Moradabad","2023-04-14","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Moradabad","2023-04-15","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Moradabad","2023-04-16","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Moradabad","2023-04-17","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Moradabad","2023-04-18","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Moradabad","2023-04-19","2023","04","0.002188859","NRSC VIC MODEL"
"Uttar Pradesh","Moradabad","2023-04-20","2023","04","3.3486470605","NRSC VIC MODEL"
"Uttar Pradesh","Moradabad","2023-04-21","2023","04","1.4504981563","NRSC VIC MODEL"
"Uttar Pradesh","Moradabad","2023-04-22","2023","04","0.1801448747","NRSC VIC MODEL"
"Uttar Pradesh","Moradabad","2023-04-23","2023","04","0.0001772339","NRSC VIC MODEL"
"Uttar Pradesh","Moradabad","2023-04-25","2023","04","0.1533291459","NRSC VIC MODEL"
"Uttar Pradesh","Moradabad","2023-04-24","2023","04","0.0127644578","NRSC VIC MODEL"
"Uttar Pradesh","Moradabad","2023-04-26","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Moradabad","2023-04-27","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Muzaffarnagar","2023-04-02","2023","04","0.0686140396","NRSC VIC MODEL"
"Uttar Pradesh","Muzaffarnagar","2023-04-01","2023","04","0.4447715052","NRSC VIC MODEL"
"Uttar Pradesh","Muzaffarnagar","2023-04-03","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Muzaffarnagar","2023-04-04","2023","04","2.3928754671","NRSC VIC MODEL"
"Uttar Pradesh","Muzaffarnagar","2023-04-05","2023","04","0.0790774183","NRSC VIC MODEL"
"Uttar Pradesh","Muzaffarnagar","2023-04-06","2023","04","0.1492209122","NRSC VIC MODEL"
"Uttar Pradesh","Muzaffarnagar","2023-04-08","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Muzaffarnagar","2023-04-07","2023","04","0.0006353284","NRSC VIC MODEL"
"Uttar Pradesh","Muzaffarnagar","2023-04-09","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Muzaffarnagar","2023-04-10","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Muzaffarnagar","2023-04-11","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Muzaffarnagar","2023-04-12","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Muzaffarnagar","2023-04-13","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Muzaffarnagar","2023-04-14","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Muzaffarnagar","2023-04-15","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Muzaffarnagar","2023-04-16","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Muzaffarnagar","2023-04-17","2023","04","0.0002021612","NRSC VIC MODEL"
"Uttar Pradesh","Muzaffarnagar","2023-04-18","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Muzaffarnagar","2023-04-19","2023","04","0.7104117239","NRSC VIC MODEL"
"Uttar Pradesh","Muzaffarnagar","2023-04-20","2023","04","1.5410117676","NRSC VIC MODEL"
"Uttar Pradesh","Muzaffarnagar","2023-04-21","2023","04","0.0063893709","NRSC VIC MODEL"
"Uttar Pradesh","Muzaffarnagar","2023-04-22","2023","04","0.0061396634","NRSC VIC MODEL"
"Uttar Pradesh","Muzaffarnagar","2023-04-23","2023","04","1.8140641993","NRSC VIC MODEL"
"Uttar Pradesh","Muzaffarnagar","2023-04-25","2023","04","0.0001348559","NRSC VIC MODEL"
"Uttar Pradesh","Muzaffarnagar","2023-04-24","2023","04","0.5123153731","NRSC VIC MODEL"
"Uttar Pradesh","Muzaffarnagar","2023-04-26","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Muzaffarnagar","2023-04-27","2023","04","0.000506459","NRSC VIC MODEL"
"Uttar Pradesh","Pilibhit","2023-04-01","2023","04","18.3003756944","NRSC VIC MODEL"
"Uttar Pradesh","Pilibhit","2023-04-02","2023","04","0.3536463641","NRSC VIC MODEL"
"Uttar Pradesh","Pilibhit","2023-04-03","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Pilibhit","2023-04-04","2023","04","0.2663516248","NRSC VIC MODEL"
"Uttar Pradesh","Pilibhit","2023-04-05","2023","04","0.4051982136","NRSC VIC MODEL"
"Uttar Pradesh","Pilibhit","2023-04-06","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Pilibhit","2023-04-08","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Pilibhit","2023-04-07","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Pilibhit","2023-04-09","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Pilibhit","2023-04-10","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Pilibhit","2023-04-11","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Pilibhit","2023-04-12","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Pilibhit","2023-04-13","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Pilibhit","2023-04-14","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Pilibhit","2023-04-15","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Pilibhit","2023-04-16","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Pilibhit","2023-04-17","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Pilibhit","2023-04-18","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Pilibhit","2023-04-19","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Pilibhit","2023-04-20","2023","04","0.4166147116","NRSC VIC MODEL"
"Uttar Pradesh","Pilibhit","2023-04-21","2023","04","6.3241037376","NRSC VIC MODEL"
"Uttar Pradesh","Pilibhit","2023-04-22","2023","04","1.2287278923","NRSC VIC MODEL"
"Uttar Pradesh","Pilibhit","2023-04-23","2023","04","0.0001762582","NRSC VIC MODEL"
"Uttar Pradesh","Pilibhit","2023-04-25","2023","04","1.4024297666","NRSC VIC MODEL"
"Uttar Pradesh","Pilibhit","2023-04-24","2023","04","0.879534698","NRSC VIC MODEL"
"Uttar Pradesh","Pilibhit","2023-04-26","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Pilibhit","2023-04-27","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Pratapgarh","2023-04-02","2023","04","0.0573558705","NRSC VIC MODEL"
"Uttar Pradesh","Pratapgarh","2023-04-01","2023","04","5.0122392336","NRSC VIC MODEL"
"Uttar Pradesh","Pratapgarh","2023-04-03","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Pratapgarh","2023-04-05","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Pratapgarh","2023-04-04","2023","04","0.0015018655","NRSC VIC MODEL"
"Uttar Pradesh","Pratapgarh","2023-04-06","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Pratapgarh","2023-04-07","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Pratapgarh","2023-04-08","2023","04","0.0054988224","NRSC VIC MODEL"
"Uttar Pradesh","Pratapgarh","2023-04-09","2023","04","0.7376692255","NRSC VIC MODEL"
"Uttar Pradesh","Pratapgarh","2023-04-10","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Pratapgarh","2023-04-11","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Pratapgarh","2023-04-12","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Pratapgarh","2023-04-13","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Pratapgarh","2023-04-14","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Pratapgarh","2023-04-15","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Pratapgarh","2023-04-16","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Pratapgarh","2023-04-17","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Pratapgarh","2023-04-18","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Pratapgarh","2023-04-19","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Pratapgarh","2023-04-20","2023","04","0.000456675","NRSC VIC MODEL"
"Uttar Pradesh","Pratapgarh","2023-04-21","2023","04","0.0107233695","NRSC VIC MODEL"
"Uttar Pradesh","Pratapgarh","2023-04-22","2023","04","0.3723559243","NRSC VIC MODEL"
"Uttar Pradesh","Pratapgarh","2023-04-23","2023","04","0.0029306312","NRSC VIC MODEL"
"Uttar Pradesh","Pratapgarh","2023-04-24","2023","04","0.4644391486","NRSC VIC MODEL"
"Uttar Pradesh","Pratapgarh","2023-04-25","2023","04","2.040780037","NRSC VIC MODEL"
"Uttar Pradesh","Pratapgarh","2023-04-26","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Pratapgarh","2023-04-27","2023","04","0.6031598244","NRSC VIC MODEL"
"Uttar Pradesh","Prayagraj","2023-04-02","2023","04","0.0646812839","NRSC VIC MODEL"
"Uttar Pradesh","Prayagraj","2023-04-01","2023","04","7.0814273451","NRSC VIC MODEL"
"Uttar Pradesh","Prayagraj","2023-04-03","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Prayagraj","2023-04-05","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Prayagraj","2023-04-04","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Prayagraj","2023-04-06","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Prayagraj","2023-04-07","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Prayagraj","2023-04-08","2023","04","0.0229189599","NRSC VIC MODEL"
"Uttar Pradesh","Prayagraj","2023-04-09","2023","04","1.0855260991","NRSC VIC MODEL"
"Uttar Pradesh","Prayagraj","2023-04-10","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Prayagraj","2023-04-11","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Prayagraj","2023-04-12","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Prayagraj","2023-04-13","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Prayagraj","2023-04-14","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Prayagraj","2023-04-15","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Prayagraj","2023-04-16","2023","04","0.005228638","NRSC VIC MODEL"
"Uttar Pradesh","Prayagraj","2023-04-17","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Prayagraj","2023-04-18","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Prayagraj","2023-04-19","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Prayagraj","2023-04-20","2023","04","0.015690437","NRSC VIC MODEL"
"Uttar Pradesh","Prayagraj","2023-04-21","2023","04","0.3754129088","NRSC VIC MODEL"
"Uttar Pradesh","Prayagraj","2023-04-22","2023","04","0.4313876633","NRSC VIC MODEL"
"Uttar Pradesh","Prayagraj","2023-04-23","2023","04","0.3002442378","NRSC VIC MODEL"
"Uttar Pradesh","Prayagraj","2023-04-24","2023","04","1.3969748908","NRSC VIC MODEL"
"Uttar Pradesh","Prayagraj","2023-04-25","2023","04","3.6258163675","NRSC VIC MODEL"
"Uttar Pradesh","Prayagraj","2023-04-26","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Prayagraj","2023-04-27","2023","04","1.376581629","NRSC VIC MODEL"
"Uttar Pradesh","Rae Bareli","2023-04-02","2023","04","0.029390784","NRSC VIC MODEL"
"Uttar Pradesh","Rae Bareli","2023-04-01","2023","04","8.27219109","NRSC VIC MODEL"
"Uttar Pradesh","Rae Bareli","2023-04-03","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Rae Bareli","2023-04-05","2023","04","8.1993E-6","NRSC VIC MODEL"
"Uttar Pradesh","Rae Bareli","2023-04-04","2023","04","0.0011450555","NRSC VIC MODEL"
"Uttar Pradesh","Rae Bareli","2023-04-06","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Rae Bareli","2023-04-07","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Rae Bareli","2023-04-08","2023","04","2.3755E-6","NRSC VIC MODEL"
"Uttar Pradesh","Rae Bareli","2023-04-09","2023","04","0.0083397175","NRSC VIC MODEL"
"Uttar Pradesh","Rae Bareli","2023-04-10","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Rae Bareli","2023-04-11","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Rae Bareli","2023-04-12","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Rae Bareli","2023-04-13","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Rae Bareli","2023-04-14","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Rae Bareli","2023-04-15","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Rae Bareli","2023-04-16","2023","04","2.18265E-5","NRSC VIC MODEL"
"Uttar Pradesh","Rae Bareli","2023-04-17","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Rae Bareli","2023-04-18","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Rae Bareli","2023-04-19","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Rae Bareli","2023-04-20","2023","04","0.0123093204","NRSC VIC MODEL"
"Uttar Pradesh","Rae Bareli","2023-04-21","2023","04","0.0044039758","NRSC VIC MODEL"
"Uttar Pradesh","Rae Bareli","2023-04-22","2023","04","0.2264531812","NRSC VIC MODEL"
"Uttar Pradesh","Rae Bareli","2023-04-23","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Rae Bareli","2023-04-24","2023","04","1.8168206263","NRSC VIC MODEL"
"Uttar Pradesh","Rae Bareli","2023-04-25","2023","04","5.4476335088","NRSC VIC MODEL"
"Uttar Pradesh","Rae Bareli","2023-04-26","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Rae Bareli","2023-04-27","2023","04","0.0009880377","NRSC VIC MODEL"
"Uttar Pradesh","Rampur","2023-04-02","2023","04","0.6694413197","NRSC VIC MODEL"
"Uttar Pradesh","Rampur","2023-04-01","2023","04","16.9630815766","NRSC VIC MODEL"
"Uttar Pradesh","Rampur","2023-04-03","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Rampur","2023-04-05","2023","04","0.1824987343","NRSC VIC MODEL"
"Uttar Pradesh","Rampur","2023-04-04","2023","04","0.1169457452","NRSC VIC MODEL"
"Uttar Pradesh","Rampur","2023-04-06","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Rampur","2023-04-07","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Rampur","2023-04-08","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Rampur","2023-04-09","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Rampur","2023-04-10","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Rampur","2023-04-11","2023","04","0.0190351278","NRSC VIC MODEL"
"Uttar Pradesh","Rampur","2023-04-12","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Rampur","2023-04-13","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Rampur","2023-04-14","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Rampur","2023-04-15","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Rampur","2023-04-16","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Rampur","2023-04-17","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Rampur","2023-04-18","2023","04","0.0073002143","NRSC VIC MODEL"
"Uttar Pradesh","Rampur","2023-04-19","2023","04","0.0001315528","NRSC VIC MODEL"
"Uttar Pradesh","Rampur","2023-04-20","2023","04","1.5448030925","NRSC VIC MODEL"
"Uttar Pradesh","Rampur","2023-04-21","2023","04","2.9595424494","NRSC VIC MODEL"
"Uttar Pradesh","Rampur","2023-04-22","2023","04","0.2028186782","NRSC VIC MODEL"
"Uttar Pradesh","Rampur","2023-04-23","2023","04","0.0017099876","NRSC VIC MODEL"
"Uttar Pradesh","Rampur","2023-04-25","2023","04","0.7230270217","NRSC VIC MODEL"
"Uttar Pradesh","Rampur","2023-04-24","2023","04","0.1268591822","NRSC VIC MODEL"
"Uttar Pradesh","Rampur","2023-04-26","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Rampur","2023-04-27","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Saharanpur","2023-04-02","2023","04","4.8333701921","NRSC VIC MODEL"
"Uttar Pradesh","Saharanpur","2023-04-01","2023","04","1.7018900932","NRSC VIC MODEL"
"Uttar Pradesh","Saharanpur","2023-04-03","2023","04","0.0018744943","NRSC VIC MODEL"
"Uttar Pradesh","Saharanpur","2023-04-04","2023","04","0.1894516384","NRSC VIC MODEL"
"Uttar Pradesh","Saharanpur","2023-04-05","2023","04","0.0004577262","NRSC VIC MODEL"
"Uttar Pradesh","Saharanpur","2023-04-06","2023","04","0.3208291712","NRSC VIC MODEL"
"Uttar Pradesh","Saharanpur","2023-04-08","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Saharanpur","2023-04-07","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Saharanpur","2023-04-09","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Saharanpur","2023-04-10","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Saharanpur","2023-04-11","2023","04","7.914E-7","NRSC VIC MODEL"
"Uttar Pradesh","Saharanpur","2023-04-12","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Saharanpur","2023-04-13","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Saharanpur","2023-04-14","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Saharanpur","2023-04-15","2023","04","2.638E-7","NRSC VIC MODEL"
"Uttar Pradesh","Saharanpur","2023-04-16","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Saharanpur","2023-04-17","2023","04","0.0099076476","NRSC VIC MODEL"
"Uttar Pradesh","Saharanpur","2023-04-18","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Saharanpur","2023-04-19","2023","04","0.339026151","NRSC VIC MODEL"
"Uttar Pradesh","Saharanpur","2023-04-20","2023","04","4.5584573016","NRSC VIC MODEL"
"Uttar Pradesh","Saharanpur","2023-04-21","2023","04","0.3883368479","NRSC VIC MODEL"
"Uttar Pradesh","Saharanpur","2023-04-22","2023","04","0.2802241633","NRSC VIC MODEL"
"Uttar Pradesh","Saharanpur","2023-04-23","2023","04","0.0579316693","NRSC VIC MODEL"
"Uttar Pradesh","Saharanpur","2023-04-25","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Saharanpur","2023-04-24","2023","04","0.1438125107","NRSC VIC MODEL"
"Uttar Pradesh","Saharanpur","2023-04-26","2023","04","0.0004620669","NRSC VIC MODEL"
"Uttar Pradesh","Saharanpur","2023-04-27","2023","04","0.0010791961","NRSC VIC MODEL"
"Uttar Pradesh","Sambhal","2023-04-01","2023","04","7.3564713482","NRSC VIC MODEL"
"Uttar Pradesh","Sambhal","2023-04-02","2023","04","0.1151467973","NRSC VIC MODEL"
"Uttar Pradesh","Sambhal","2023-04-03","2023","04","0.0002221347","NRSC VIC MODEL"
"Uttar Pradesh","Sambhal","2023-04-04","2023","04","2.8488405619","NRSC VIC MODEL"
"Uttar Pradesh","Sambhal","2023-04-05","2023","04","0.0073785126","NRSC VIC MODEL"
"Uttar Pradesh","Sambhal","2023-04-06","2023","04","0.0002658441","NRSC VIC MODEL"
"Uttar Pradesh","Sambhal","2023-04-07","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Sambhal","2023-04-08","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Sambhal","2023-04-09","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Sambhal","2023-04-10","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Sambhal","2023-04-11","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Sambhal","2023-04-12","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Sambhal","2023-04-13","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Sambhal","2023-04-14","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Sambhal","2023-04-15","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Sambhal","2023-04-16","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Sambhal","2023-04-17","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Sambhal","2023-04-18","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Sambhal","2023-04-19","2023","04","0.000838298","NRSC VIC MODEL"
"Uttar Pradesh","Sambhal","2023-04-20","2023","04","0.5860932728","NRSC VIC MODEL"
"Uttar Pradesh","Sambhal","2023-04-21","2023","04","1.8951364927","NRSC VIC MODEL"
"Uttar Pradesh","Sambhal","2023-04-22","2023","04","0.9193301621","NRSC VIC MODEL"
"Uttar Pradesh","Sambhal","2023-04-23","2023","04","1.0E-10","NRSC VIC MODEL"
"Uttar Pradesh","Sambhal","2023-04-24","2023","04","0.0968690655","NRSC VIC MODEL"
"Uttar Pradesh","Sambhal","2023-04-25","2023","04","0.3246490357","NRSC VIC MODEL"
"Uttar Pradesh","Sambhal","2023-04-26","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Sambhal","2023-04-27","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Sant Kabeer Nagar","2023-04-02","2023","04","0.328990958","NRSC VIC MODEL"
"Uttar Pradesh","Sant Kabeer Nagar","2023-04-01","2023","04","1.1164516148","NRSC VIC MODEL"
"Uttar Pradesh","Sant Kabeer Nagar","2023-04-03","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Sant Kabeer Nagar","2023-04-05","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Sant Kabeer Nagar","2023-04-04","2023","04","0.0034298104","NRSC VIC MODEL"
"Uttar Pradesh","Sant Kabeer Nagar","2023-04-06","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Sant Kabeer Nagar","2023-04-07","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Sant Kabeer Nagar","2023-04-08","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Sant Kabeer Nagar","2023-04-09","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Sant Kabeer Nagar","2023-04-10","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Sant Kabeer Nagar","2023-04-11","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Sant Kabeer Nagar","2023-04-12","2023","04","NA","NRSC VIC MODEL"
"Uttar Pradesh","Sant Kabeer Nagar","2023-04-13","2023","04","NA","NRSC VIC MODEL"
